date,store,lat,lon,sales_nok,promotion
2025-04-05,Trondheim Torg,63.4412,10.4175,44140,0
2025-04-06,Bergen Storsenter,60.3756,5.3488,17950,0
2025-04-06,Oslo City,59.9241,10.7713,36420,0
2025-04-06,Trondheim Torg,63.4412,10.4175,14340,0
2025-04-07,Bergen Storsenter,60.3756,5.3488,35840,0
2025-04-07,Oslo City,59.9241,10.7713,70420,0
2025-04-07,Trondheim Torg,63.4412,10.4175,24270,0
2025-04-08,Bergen Storsenter,60.3756,5.3488,53100,1
2025-04-08,Oslo City,59.9241,10.7713,64940,0
2025-04-08,Trondheim Torg,63.4412,10.4175,26840,0
2025-04-09,Bergen Storsenter,60.3756,5.3488,42830,0
2025-04-09,Oslo City,59.9241,10.7713,70930,0
2025-04-09,Trondheim Torg,63.4412,10.4175,25490,0
2025-04-10,Bergen Storsenter,60.3756,5.3488,42810,0
2025-04-10,Oslo City,59.9241,10.7713,77860,0
2025-04-10,Trondheim Torg,63.4412,10.4175,29900,0
2025-04-11,Bergen Storsenter,60.3756,5.3488,63770,0
2025-04-11,Oslo City,59.9241,10.7713,96370,0
2025-04-11,Trondheim Torg,63.4412,10.4175,39630,0
2025-04-12,Bergen Storsenter,60.3756,5.3488,54630,0
2025-04-12,Oslo City,59.9241,10.7713,98950,0
2025-04-12,Trondheim Torg,63.4412,10.4175,46480,0
2025-04-13,Bergen Storsenter,60.3756,5.3488,21570,0
2025-04-13,Oslo City,59.9241,10.7713,37560,0
2025-04-13,Trondheim Torg,63.4412,10.4175,12180,0
2025-04-14,Bergen Storsenter,60.3756,5.3488,42740,0
2025-04-14,Oslo City,59.9241,10.7713,71540,0
2025-04-14,Trondheim Torg,63.4412,10.4175,28290,0
2025-04-15,Bergen Storsenter,60.3756,5.3488,42050,0
2025-04-15,Oslo City,59.9241,10.7713,53170,0
2025-04-15,Trondheim Torg,63.4412,10.4175,26840,0
2025-04-16,Bergen Storsenter,60.3756,5.3488,39290,0
2025-04-16,Oslo City,59.9241,10.7713,71180,1
2025-04-16,Trondheim Torg,63.4412,10.4175,41560,1
2025-04-17,Bergen Storsenter,60.3756,5.3488,0,0
2025-04-17,Oslo City,59.9241,10.7713,0,0
2025-04-17,Trondheim Torg,63.4412,10.4175,0,0
2025-04-18,Bergen Storsenter,60.3756,5.3488,0,0
2025-04-18,Oslo City,59.9241,10.7713,0,0
2025-04-18,Trondheim Torg,63.4412,10.4175,0,0
2025-04-19,Bergen Storsenter,60.3756,5.3488,62970,0
2025-04-19,Oslo City,59.9241,10.7713,77910,0
2025-04-19,Trondheim Torg,63.4412,10.4175,34080,0
2025-04-20,Bergen Storsenter,60.3756,5.3488,24670,0
2025-04-20,Oslo City,59.9241,10.7713,29370,0
2025-04-20,Trondheim Torg,63.4412,10.4175,15860,0
2025-04-21,Bergen Storsenter,60.3756,5.3488,0,0
2025-04-21,Oslo City,59.9241,10.7713,0,0
2025-04-21,Trondheim Torg,63.4412,10.4175,0,0
2025-04-22,Bergen Storsenter,60.3756,5.3488,39340,0
2025-04-22,Oslo City,59.9241,10.7713,52280,0
2025-04-22,Trondheim Torg,63.4412,10.4175,23850,0
2025-04-23,Bergen Storsenter,60.3756,5.3488,47150,1
2025-04-23,Oslo City,59.9241,10.7713,48050,0
2025-04-23,Trondheim Torg,63.4412,10.4175,24340,0
2025-04-24,Bergen Storsenter,60.3756,5.3488,39710,0
2025-04-24,Oslo City,59.9241,10.7713,55290,0
2025-04-24,Trondheim Torg,63.4412,10.4175,25080,0
2025-04-25,Bergen Storsenter,60.3756,5.3488,62460,0
2025-04-25,Oslo City,59.9241,10.7713,66290,0
2025-04-25,Trondheim Torg,63.4412,10.4175,36840,0
2025-04-26,Bergen Storsenter,60.3756,5.3488,61110,0
2025-04-26,Oslo City,59.9241,10.7713,81520,0
2025-04-26,Trondheim Torg,63.4412,10.4175,37320,0
2025-04-27,Bergen Storsenter,60.3756,5.3488,16750,0
2025-04-27,Oslo City,59.9241,10.7713,29320,0
2025-04-27,Trondheim Torg,63.4412,10.4175,12010,0
2025-04-28,Bergen Storsenter,60.3756,5.3488,34810,0
2025-04-28,Oslo City,59.9241,10.7713,45950,0
2025-04-28,Trondheim Torg,63.4412,10.4175,20740,0
2025-04-29,Bergen Storsenter,60.3756,5.3488,33850,0
2025-04-29,Oslo City,59.9241,10.7713,67840,0
2025-04-29,Trondheim Torg,63.4412,10.4175,22350,0
2025-04-30,Bergen Storsenter,60.3756,5.3488,39300,0
2025-04-30,Oslo City,59.9241,10.7713,52960,0
2025-04-30,Trondheim Torg,63.4412,10.4175,24800,0
2025-05-01,Bergen Storsenter,60.3756,5.3488,0,0
2025-05-01,Oslo City,59.9241,10.7713,0,0
2025-05-01,Trondheim Torg,63.4412,10.4175,0,0
2025-05-02,Bergen Storsenter,60.3756,5.3488,59750,0
2025-05-02,Oslo City,59.9241,10.7713,78140,0
2025-05-02,Trondheim Torg,63.4412,10.4175,36320,0
2025-05-03,Bergen Storsenter,60.3756,5.3488,72170,0
2025-05-03,Oslo City,59.9241,10.7713,92010,0
2025-05-03,Trondheim Torg,63.4412,10.4175,38710,0
2025-05-04,Bergen Storsenter,60.3756,5.3488,21870,0
2025-05-04,Oslo City,59.9241,10.7713,30410,0
2025-05-04,Trondheim Torg,63.4412,10.4175,13070,0
2025-05-05,Bergen Storsenter,60.3756,5.3488,34340,0
2025-05-05,Oslo City,59.9241,10.7713,53580,0
2025-05-05,Trondheim Torg,63.4412,10.4175,21930,0
2025-05-06,Bergen Storsenter,60.3756,5.3488,33200,0
2025-05-06,Oslo City,59.9241,10.7713,61710,0
2025-05-06,Trondheim Torg,63.4412,10.4175,19760,0
2025-05-07,Bergen Storsenter,60.3756,5.3488,36160,0
2025-05-07,Oslo City,59.9241,10.7713,61710,0
2025-05-07,Trondheim Torg,63.4412,10.4175,19710,0
2025-05-08,Bergen Storsenter,60.3756,5.3488,44480,1
2025-05-08,Oslo City,59.9241,10.7713,67770,0
2025-05-08,Trondheim Torg,63.4412,10.4175,20890,0
2025-05-09,Bergen Storsenter,60.3756,5.3488,52920,0
2025-05-09,Oslo City,59.9241,10.7713,81930,0
2025-05-09,Trondheim Torg,63.4412,10.4175,30770,0
2025-05-10,Bergen Storsenter,60.3756,5.3488,57380,0
2025-05-10,Oslo City,59.9241,10.7713,91280,0
2025-05-10,Trondheim Torg,63.4412,10.4175,31640,0
2025-05-11,Bergen Storsenter,60.3756,5.3488,16030,0
2025-05-11,Oslo City,59.9241,10.7713,28740,0
2025-05-11,Trondheim Torg,63.4412,10.4175,9250,0
2025-05-12,Bergen Storsenter,60.3756,5.3488,27140,0
2025-05-12,Oslo City,59.9241,10.7713,60900,0
2025-05-12,Trondheim Torg,63.4412,10.4175,17990,0
2025-05-13,Bergen Storsenter,60.3756,5.3488,32280,0
2025-05-13,Oslo City,59.9241,10.7713,52600,0
2025-05-13,Trondheim Torg,63.4412,10.4175,23020,0
2025-05-14,Bergen Storsenter,60.3756,5.3488,36760,0
2025-05-14,Oslo City,59.9241,10.7713,55540,0
2025-05-14,Trondheim Torg,63.4412,10.4175,20890,0
2025-05-15,Bergen Storsenter,60.3756,5.3488,40330,0
2025-05-15,Oslo City,59.9241,10.7713,67270,0
2025-05-15,Trondheim Torg,63.4412,10.4175,21190,0
2025-05-16,Bergen Storsenter,60.3756,5.3488,55500,0
2025-05-16,Oslo City,59.9241,10.7713,103320,1
2025-05-16,Trondheim Torg,63.4412,10.4175,43800,1
2025-05-17,Bergen Storsenter,60.3756,5.3488,0,0
2025-05-17,Oslo City,59.9241,10.7713,0,0
2025-05-17,Trondheim Torg,63.4412,10.4175,0,0
2025-05-18,Bergen Storsenter,60.3756,5.3488,16560,0
2025-05-18,Oslo City,59.9241,10.7713,27560,0
2025-05-18,Trondheim Torg,63.4412,10.4175,11410,0
2025-05-19,Bergen Storsenter,60.3756,5.3488,31890,0
2025-05-19,Oslo City,59.9241,10.7713,48580,0
2025-05-19,Trondheim Torg,63.4412,10.4175,26710,0
2025-05-20,Bergen Storsenter,60.3756,5.3488,31750,0
2025-05-20,Oslo City,59.9241,10.7713,52110,0
2025-05-20,Trondheim Torg,63.4412,10.4175,24620,0
2025-05-21,Bergen Storsenter,60.3756,5.3488,39130,0
2025-05-21,Oslo City,59.9241,10.7713,49680,0
2025-05-21,Trondheim Torg,63.4412,10.4175,24140,0
2025-05-22,Bergen Storsenter,60.3756,5.3488,39470,0
2025-05-22,Oslo City,59.9241,10.7713,58430,0
2025-05-22,Trondheim Torg,63.4412,10.4175,22640,0
2025-05-23,Bergen Storsenter,60.3756,5.3488,52130,0
2025-05-23,Oslo City,59.9241,10.7713,73830,0
2025-05-23,Trondheim Torg,63.4412,10.4175,33870,0
2025-05-24,Bergen Storsenter,60.3756,5.3488,64290,0
2025-05-24,Oslo City,59.9241,10.7713,79560,0
2025-05-24,Trondheim Torg,63.4412,10.4175,40400,0
2025-05-25,Bergen Storsenter,60.3756,5.3488,16240,0
2025-05-25,Oslo City,59.9241,10.7713,26040,0
2025-05-25,Trondheim Torg,63.4412,10.4175,13880,0
2025-05-26,Bergen Storsenter,60.3756,5.3488,28670,0
2025-05-26,Oslo City,59.9241,10.7713,47330,0
2025-05-26,Trondheim Torg,63.4412,10.4175,22920,0
2025-05-27,Bergen Storsenter,60.3756,5.3488,34830,0
2025-05-27,Oslo City,59.9241,10.7713,51390,0
2025-05-27,Trondheim Torg,63.4412,10.4175,22700,0
2025-05-28,Bergen Storsenter,60.3756,5.3488,33440,0
2025-05-28,Oslo City,59.9241,10.7713,54640,0
2025-05-28,Trondheim Torg,63.4412,10.4175,24480,0
2025-05-29,Bergen Storsenter,60.3756,5.3488,0,0
2025-05-29,Oslo City,59.9241,10.7713,0,0
2025-05-29,Trondheim Torg,63.4412,10.4175,0,0
2025-05-30,Bergen Storsenter,60.3756,5.3488,55710,0
2025-05-30,Oslo City,59.9241,10.7713,75020,0
2025-05-30,Trondheim Torg,63.4412,10.4175,32730,0
2025-05-31,Bergen Storsenter,60.3756,5.3488,66620,1
2025-05-31,Oslo City,59.9241,10.7713,89050,0
2025-05-31,Trondheim Torg,63.4412,10.4175,34430,0
2025-06-01,Bergen Storsenter,60.3756,5.3488,16290,0
2025-06-01,Oslo City,59.9241,10.7713,27790,0
2025-06-01,Trondheim Torg,63.4412,10.4175,10580,0
2025-06-02,Bergen Storsenter,60.3756,5.3488,30660,0
2025-06-02,Oslo City,59.9241,10.7713,42000,0
2025-06-02,Trondheim Torg,63.4412,10.4175,22530,0
2025-06-03,Bergen Storsenter,60.3756,5.3488,42910,0
2025-06-03,Oslo City,59.9241,10.7713,60980,0
2025-06-03,Trondheim Torg,63.4412,10.4175,19840,0
2025-06-04,Bergen Storsenter,60.3756,5.3488,32920,0
2025-06-04,Oslo City,59.9241,10.7713,60720,0
2025-06-04,Trondheim Torg,63.4412,10.4175,23630,0
2025-06-05,Bergen Storsenter,60.3756,5.3488,39270,0
2025-06-05,Oslo City,59.9241,10.7713,55560,0
2025-06-05,Trondheim Torg,63.4412,10.4175,22300,0
2025-06-06,Bergen Storsenter,60.3756,5.3488,48180,0
2025-06-06,Oslo City,59.9241,10.7713,75840,0
2025-06-06,Trondheim Torg,63.4412,10.4175,30970,0
2025-06-07,Bergen Storsenter,60.3756,5.3488,54660,0
2025-06-07,Oslo City,59.9241,10.7713,92140,0
2025-06-07,Trondheim Torg,63.4412,10.4175,36810,0
2025-06-08,Bergen Storsenter,60.3756,5.3488,16780,0
2025-06-08,Oslo City,59.9241,10.7713,30930,1
2025-06-08,Trondheim Torg,63.4412,10.4175,14260,1
2025-06-09,Bergen Storsenter,60.3756,5.3488,0,0
2025-06-09,Oslo City,59.9241,10.7713,0,0
2025-06-09,Trondheim Torg,63.4412,10.4175,0,0
2025-06-10,Bergen Storsenter,60.3756,5.3488,36640,0
2025-06-10,Oslo City,59.9241,10.7713,49680,0
2025-06-10,Trondheim Torg,63.4412,10.4175,22000,0
2025-06-11,Bergen Storsenter,60.3756,5.3488,33950,0
2025-06-11,Oslo City,59.9241,10.7713,54370,0
2025-06-11,Trondheim Torg,63.4412,10.4175,24580,0
2025-06-12,Bergen Storsenter,60.3756,5.3488,40640,0
2025-06-12,Oslo City,59.9241,10.7713,59160,0
2025-06-12,Trondheim Torg,63.4412,10.4175,26590,0
2025-06-13,Bergen Storsenter,60.3756,5.3488,53470,0
2025-06-13,Oslo City,59.9241,10.7713,78730,0
2025-06-13,Trondheim Torg,63.4412,10.4175,33480,0
2025-06-14,Bergen Storsenter,60.3756,5.3488,53090,0
2025-06-14,Oslo City,59.9241,10.7713,88100,0
2025-06-14,Trondheim Torg,63.4412,10.4175,36870,0
2025-06-15,Bergen Storsenter,60.3756,5.3488,18360,1
2025-06-15,Oslo City,59.9241,10.7713,26490,0
2025-06-15,Trondheim Torg,63.4412,10.4175,10250,0
2025-06-16,Bergen Storsenter,60.3756,5.3488,27620,0
2025-06-16,Oslo City,59.9241,10.7713,53120,0
2025-06-16,Trondheim Torg,63.4412,10.4175,19240,0
2025-06-17,Bergen Storsenter,60.3756,5.3488,25030,0
2025-06-17,Oslo City,59.9241,10.7713,46900,0
2025-06-17,Trondheim Torg,63.4412,10.4175,16710,0
2025-06-18,Bergen Storsenter,60.3756,5.3488,33730,0
2025-06-18,Oslo City,59.9241,10.7713,58640,0
2025-06-18,Trondheim Torg,63.4412,10.4175,22580,0
2025-06-19,Bergen Storsenter,60.3756,5.3488,38790,0
2025-06-19,Oslo City,59.9241,10.7713,59420,0
2025-06-19,Trondheim Torg,63.4412,10.4175,21190,0
2025-06-20,Bergen Storsenter,60.3756,5.3488,47940,0
2025-06-20,Oslo City,59.9241,10.7713,82870,0
2025-06-20,Trondheim Torg,63.4412,10.4175,30560,0
2025-06-21,Bergen Storsenter,60.3756,5.3488,59300,0
2025-06-21,Oslo City,59.9241,10.7713,93470,0
2025-06-21,Trondheim Torg,63.4412,10.4175,36640,0
2025-06-22,Bergen Storsenter,60.3756,5.3488,15980,0
2025-06-22,Oslo City,59.9241,10.7713,30430,0
2025-06-22,Trondheim Torg,63.4412,10.4175,10980,0
2025-06-23,Bergen Storsenter,60.3756,5.3488,36230,0
2025-06-23,Oslo City,59.9241,10.7713,63450,1
2025-06-23,Trondheim Torg,63.4412,10.4175,20850,1
2025-06-24,Bergen Storsenter,60.3756,5.3488,31690,0
2025-06-24,Oslo City,59.9241,10.7713,53000,0
2025-06-24,Trondheim Torg,63.4412,10.4175,19400,0
2025-06-25,Bergen Storsenter,60.3756,5.3488,33780,0
2025-06-25,Oslo City,59.9241,10.7713,60820,0
2025-06-25,Trondheim Torg,63.4412,10.4175,19040,0
2025-06-26,Bergen Storsenter,60.3756,5.3488,39080,0
2025-06-26,Oslo City,59.9241,10.7713,53230,0
2025-06-26,Trondheim Torg,63.4412,10.4175,25130,0
2025-06-27,Bergen Storsenter,60.3756,5.3488,50290,0
2025-06-27,Oslo City,59.9241,10.7713,85590,0
2025-06-27,Trondheim Torg,63.4412,10.4175,32620,0
2025-06-28,Bergen Storsenter,60.3756,5.3488,64950,0
2025-06-28,Oslo City,59.9241,10.7713,90640,0
2025-06-28,Trondheim Torg,63.4412,10.4175,44600,0
2025-06-29,Bergen Storsenter,60.3756,5.3488,20970,1
2025-06-29,Oslo City,59.9241,10.7713,24560,1
2025-06-29,Trondheim Torg,63.4412,10.4175,14120,1
2025-06-30,Bergen Storsenter,60.3756,5.3488,42560,1
2025-06-30,Oslo City,59.9241,10.7713,53390,1
2025-06-30,Trondheim Torg,63.4412,10.4175,21280,1
2025-07-01,Bergen Storsenter,60.3756,5.3488,41160,1
2025-07-01,Oslo City,59.9241,10.7713,61710,1
2025-07-01,Trondheim Torg,63.4412,10.4175,28320,1
2025-07-02,Bergen Storsenter,60.3756,5.3488,38910,1
2025-07-02,Oslo City,59.9241,10.7713,60270,1
2025-07-02,Trondheim Torg,63.4412,10.4175,24890,1
2025-07-03,Bergen Storsenter,60.3756,5.3488,51290,1
2025-07-03,Oslo City,59.9241,10.7713,62160,1
2025-07-03,Trondheim Torg,63.4412,10.4175,34100,1
2025-07-04,Bergen Storsenter,60.3756,5.3488,63530,1
2025-07-04,Oslo City,59.9241,10.7713,102460,1
2025-07-04,Trondheim Torg,63.4412,10.4175,37020,1
2025-07-05,Bergen Storsenter,60.3756,5.3488,65030,1
2025-07-05,Oslo City,59.9241,10.7713,94520,1
2025-07-05,Trondheim Torg,63.4412,10.4175,45090,1
2025-07-06,Bergen Storsenter,60.3756,5.3488,23690,1
2025-07-06,Oslo City,59.9241,10.7713,34730,1
2025-07-06,Trondheim Torg,63.4412,10.4175,13000,1
2025-07-07,Bergen Storsenter,60.3756,5.3488,40300,1
2025-07-07,Oslo City,59.9241,10.7713,67680,1
2025-07-07,Trondheim Torg,63.4412,10.4175,26090,1
2025-07-08,Bergen Storsenter,60.3756,5.3488,42330,1
2025-07-08,Oslo City,59.9241,10.7713,62810,1
2025-07-08,Trondheim Torg,63.4412,10.4175,26820,1
2025-07-09,Bergen Storsenter,60.3756,5.3488,40610,1
2025-07-09,Oslo City,59.9241,10.7713,62340,1
2025-07-09,Trondheim Torg,63.4412,10.4175,22480,1
2025-07-10,Bergen Storsenter,60.3756,5.3488,48450,1
2025-07-10,Oslo City,59.9241,10.7713,72400,1
2025-07-10,Trondheim Torg,63.4412,10.4175,28340,1
2025-07-11,Bergen Storsenter,60.3756,5.3488,69210,1
2025-07-11,Oslo City,59.9241,10.7713,108290,1
2025-07-11,Trondheim Torg,63.4412,10.4175,45370,1
2025-07-12,Bergen Storsenter,60.3756,5.3488,77570,1
2025-07-12,Oslo City,59.9241,10.7713,106170,1
2025-07-12,Trondheim Torg,63.4412,10.4175,44660,1
2025-07-13,Bergen Storsenter,60.3756,5.3488,21410,1
2025-07-13,Oslo City,59.9241,10.7713,33350,1
2025-07-13,Trondheim Torg,63.4412,10.4175,14130,1
2025-07-14,Bergen Storsenter,60.3756,5.3488,36480,1
2025-07-14,Oslo City,59.9241,10.7713,75320,1
2025-07-14,Trondheim Torg,63.4412,10.4175,29320,1
2025-07-15,Bergen Storsenter,60.3756,5.3488,40170,1
2025-07-15,Oslo City,59.9241,10.7713,72120,1
2025-07-15,Trondheim Torg,63.4412,10.4175,30180,1
2025-07-16,Bergen Storsenter,60.3756,5.3488,41200,1
2025-07-16,Oslo City,59.9241,10.7713,86480,1
2025-07-16,Trondheim Torg,63.4412,10.4175,30960,1
2025-07-17,Bergen Storsenter,60.3756,5.3488,48170,1
2025-07-17,Oslo City,59.9241,10.7713,69210,1
2025-07-17,Trondheim Torg,63.4412,10.4175,32930,1
2025-07-18,Bergen Storsenter,60.3756,5.3488,71800,1
2025-07-18,Oslo City,59.9241,10.7713,85400,1
2025-07-18,Trondheim Torg,63.4412,10.4175,45940,1
2025-07-19,Bergen Storsenter,60.3756,5.3488,76970,1
2025-07-19,Oslo City,59.9241,10.7713,118250,1
2025-07-19,Trondheim Torg,63.4412,10.4175,53000,1
2025-07-20,Bergen Storsenter,60.3756,5.3488,19180,0
2025-07-20,Oslo City,59.9241,10.7713,30510,0
2025-07-20,Trondheim Torg,63.4412,10.4175,13440,0
2025-07-21,Bergen Storsenter,60.3756,5.3488,39020,0
2025-07-21,Oslo City,59.9241,10.7713,57090,0
2025-07-21,Trondheim Torg,63.4412,10.4175,26430,0
2025-07-22,Bergen Storsenter,60.3756,5.3488,38200,0
2025-07-22,Oslo City,59.9241,10.7713,51190,0
2025-07-22,Trondheim Torg,63.4412,10.4175,22560,0
2025-07-23,Bergen Storsenter,60.3756,5.3488,45980,1
2025-07-23,Oslo City,59.9241,10.7713,60010,0
2025-07-23,Trondheim Torg,63.4412,10.4175,24500,0
2025-07-24,Bergen Storsenter,60.3756,5.3488,43950,0
2025-07-24,Oslo City,59.9241,10.7713,61680,0
2025-07-24,Trondheim Torg,63.4412,10.4175,34110,0
2025-07-25,Bergen Storsenter,60.3756,5.3488,62840,0
2025-07-25,Oslo City,59.9241,10.7713,83260,0
2025-07-25,Trondheim Torg,63.4412,10.4175,47060,0
2025-07-26,Bergen Storsenter,60.3756,5.3488,70580,0
2025-07-26,Oslo City,59.9241,10.7713,113170,0
2025-07-26,Trondheim Torg,63.4412,10.4175,43890,0
2025-07-27,Bergen Storsenter,60.3756,5.3488,19180,0
2025-07-27,Oslo City,59.9241,10.7713,34790,0
2025-07-27,Trondheim Torg,63.4412,10.4175,11160,0
2025-07-28,Bergen Storsenter,60.3756,5.3488,38330,0
2025-07-28,Oslo City,59.9241,10.7713,50680,0
2025-07-28,Trondheim Torg,63.4412,10.4175,24320,0
2025-07-29,Bergen Storsenter,60.3756,5.3488,33490,0
2025-07-29,Oslo City,59.9241,10.7713,60880,0
2025-07-29,Trondheim Torg,63.4412,10.4175,22810,0
2025-07-30,Bergen Storsenter,60.3756,5.3488,34360,0
2025-07-30,Oslo City,59.9241,10.7713,48980,0
2025-07-30,Trondheim Torg,63.4412,10.4175,30120,0
2025-07-31,Bergen Storsenter,60.3756,5.3488,47200,0
2025-07-31,Oslo City,59.9241,10.7713,76440,1
2025-07-31,Trondheim Torg,63.4412,10.4175,36140,1
2025-08-01,Bergen Storsenter,60.3756,5.3488,50930,0
2025-08-01,Oslo City,59.9241,10.7713,90000,0
2025-08-01,Trondheim Torg,63.4412,10.4175,44610,0
2025-08-02,Bergen Storsenter,60.3756,5.3488,61890,0
2025-08-02,Oslo City,59.9241,10.7713,89670,0
2025-08-02,Trondheim Torg,63.4412,10.4175,51690,0
2025-08-03,Bergen Storsenter,60.3756,5.3488,20940,0
2025-08-03,Oslo City,59.9241,10.7713,34320,0
2025-08-03,Trondheim Torg,63.4412,10.4175,13520,0
2025-08-04,Bergen Storsenter,60.3756,5.3488,44290,0
2025-08-04,Oslo City,59.9241,10.7713,67850,0
2025-08-04,Trondheim Torg,63.4412,10.4175,26770,0
2025-08-05,Bergen Storsenter,60.3756,5.3488,38700,0
2025-08-05,Oslo City,59.9241,10.7713,59770,0
2025-08-05,Trondheim Torg,63.4412,10.4175,20310,0
2025-08-06,Bergen Storsenter,60.3756,5.3488,49120,0
2025-08-06,Oslo City,59.9241,10.7713,63450,0
2025-08-06,Trondheim Torg,63.4412,10.4175,30960,0
2025-08-07,Bergen Storsenter,60.3756,5.3488,60310,1
2025-08-07,Oslo City,59.9241,10.7713,84280,0
2025-08-07,Trondheim Torg,63.4412,10.4175,29110,0
2025-08-08,Bergen Storsenter,60.3756,5.3488,64140,0
2025-08-08,Oslo City,59.9241,10.7713,88890,0
2025-08-08,Trondheim Torg,63.4412,10.4175,40010,0
2025-08-09,Bergen Storsenter,60.3756,5.3488,79140,0
2025-08-09,Oslo City,59.9241,10.7713,125910,0
2025-08-09,Trondheim Torg,63.4412,10.4175,42220,0
2025-08-10,Bergen Storsenter,60.3756,5.3488,23840,0
2025-08-10,Oslo City,59.9241,10.7713,36890,0
2025-08-10,Trondheim Torg,63.4412,10.4175,14610,0
2025-08-11,Bergen Storsenter,60.3756,5.3488,38770,0
2025-08-11,Oslo City,59.9241,10.7713,68190,0
2025-08-11,Trondheim Torg,63.4412,10.4175,24260,0
2025-08-12,Bergen Storsenter,60.3756,5.3488,45200,0
2025-08-12,Oslo City,59.9241,10.7713,67570,0
2025-08-12,Trondheim Torg,63.4412,10.4175,23690,0
2025-08-13,Bergen Storsenter,60.3756,5.3488,46430,0
2025-08-13,Oslo City,59.9241,10.7713,74050,0
2025-08-13,Trondheim Torg,63.4412,10.4175,30710,0
2025-08-14,Bergen Storsenter,60.3756,5.3488,49280,0
2025-08-14,Oslo City,59.9241,10.7713,68300,0
2025-08-14,Trondheim Torg,63.4412,10.4175,31120,0
2025-08-15,Bergen Storsenter,60.3756,5.3488,58970,0
2025-08-15,Oslo City,59.9241,10.7713,135790,1
2025-08-15,Trondheim Torg,63.4412,10.4175,60860,1
2025-08-16,Bergen Storsenter,60.3756,5.3488,68650,0
2025-08-16,Oslo City,59.9241,10.7713,132750,0
2025-08-16,Trondheim Torg,63.4412,10.4175,54180,0
2025-08-17,Bergen Storsenter,60.3756,5.3488,26220,0
2025-08-17,Oslo City,59.9241,10.7713,37910,0
2025-08-17,Trondheim Torg,63.4412,10.4175,15330,0
2025-08-18,Bergen Storsenter,60.3756,5.3488,38230,0
2025-08-18,Oslo City,59.9241,10.7713,69390,0
2025-08-18,Trondheim Torg,63.4412,10.4175,34580,0
2025-08-19,Bergen Storsenter,60.3756,5.3488,48270,0
2025-08-19,Oslo City,59.9241,10.7713,83970,0
2025-08-19,Trondheim Torg,63.4412,10.4175,31960,0
2025-08-20,Bergen Storsenter,60.3756,5.3488,42110,0
2025-08-20,Oslo City,59.9241,10.7713,78150,0
2025-08-20,Trondheim Torg,63.4412,10.4175,29420,0
2025-08-21,Bergen Storsenter,60.3756,5.3488,55320,0
2025-08-21,Oslo City,59.9241,10.7713,99750,0
2025-08-21,Trondheim Torg,63.4412,10.4175,40810,0
2025-08-22,Bergen Storsenter,60.3756,5.3488,87040,1
2025-08-22,Oslo City,59.9241,10.7713,107670,0
2025-08-22,Trondheim Torg,63.4412,10.4175,45500,0
2025-08-23,Bergen Storsenter,60.3756,5.3488,82390,0
2025-08-23,Oslo City,59.9241,10.7713,153190,0
2025-08-23,Trondheim Torg,63.4412,10.4175,52910,0
2025-08-24,Bergen Storsenter,60.3756,5.3488,26070,0
2025-08-24,Oslo City,59.9241,10.7713,46780,0
2025-08-24,Trondheim Torg,63.4412,10.4175,15800,0
2025-08-25,Bergen Storsenter,60.3756,5.3488,49620,0
2025-08-25,Oslo City,59.9241,10.7713,72390,0
2025-08-25,Trondheim Torg,63.4412,10.4175,34560,0
2025-08-26,Bergen Storsenter,60.3756,5.3488,52910,0
2025-08-26,Oslo City,59.9241,10.7713,70440,0
2025-08-26,Trondheim Torg,63.4412,10.4175,33900,0
2025-08-27,Bergen Storsenter,60.3756,5.3488,41600,0
2025-08-27,Oslo City,59.9241,10.7713,86340,0
2025-08-27,Trondheim Torg,63.4412,10.4175,37840,0
2025-08-28,Bergen Storsenter,60.3756,5.3488,52150,0
2025-08-28,Oslo City,59.9241,10.7713,90480,0
2025-08-28,Trondheim Torg,63.4412,10.4175,38750,0
2025-08-29,Bergen Storsenter,60.3756,5.3488,68690,0
2025-08-29,Oslo City,59.9241,10.7713,147550,0
2025-08-29,Trondheim Torg,63.4412,10.4175,51810,0
2025-08-30,Bergen Storsenter,60.3756,5.3488,81670,0
2025-08-30,Oslo City,59.9241,10.7713,148670,1
2025-08-30,Trondheim Torg,63.4412,10.4175,70830,1
2025-08-31,Bergen Storsenter,60.3756,5.3488,25780,0
2025-08-31,Oslo City,59.9241,10.7713,40760,0
2025-08-31,Trondheim Torg,63.4412,10.4175,15270,0
2025-09-01,Bergen Storsenter,60.3756,5.3488,45880,0
2025-09-01,Oslo City,59.9241,10.7713,93320,0
2025-09-01,Trondheim Torg,63.4412,10.4175,27950,0
2025-09-02,Bergen Storsenter,60.3756,5.3488,46270,0
2025-09-02,Oslo City,59.9241,10.7713,87910,0
2025-09-02,Trondheim Torg,63.4412,10.4175,30230,0
2025-09-03,Bergen Storsenter,60.3756,5.3488,60520,0
2025-09-03,Oslo City,59.9241,10.7713,81300,0
2025-09-03,Trondheim Torg,63.4412,10.4175,34600,0
2025-09-04,Bergen Storsenter,60.3756,5.3488,68250,0
2025-09-04,Oslo City,59.9241,10.7713,79880,0
2025-09-04,Trondheim Torg,63.4412,10.4175,36040,0
2025-09-05,Bergen Storsenter,60.3756,5.3488,88010,0
2025-09-05,Oslo City,59.9241,10.7713,109170,0
2025-09-05,Trondheim Torg,63.4412,10.4175,53400,0
2025-09-06,Bergen Storsenter,60.3756,5.3488,90680,0
